date,zip,county,ROGSI,NULV,NUDL
4/12/2020,Z287,C04,4344.9009,4.017,0.2779
4/28/2020,Z284,C07,18634.4837,6.0078,1.0939
4/28/2020,Z285,C04,13481.7796,6.5224,1.612
4/28/2020,Z286,C02,13400.9664,6.4659,1.0093
4/28/2020,Z287,C04,16241.623,6.924,1.4878
6/9/2020,Z284,C07,14482.1718,4.2951,1.0264
6/9/2020,Z285,C04,11771.0403,5.7592,1.6156
6/9/2020,Z286,C02,18101.8638,5.4127,0.9495
6/9/2020,Z287,C04,14651.0525,5.7126,1.195
6/13/2020,Z284,C07,16035.0061,5.1714,1.2847
6/13/2020,Z285,C04,13091.7218,6.2528,2.2815
6/13/2020,Z286,C02,17489.0191,6.39,1.322
6/13/2020,Z287,C04,15022.1976,6.1113,1.5955
3/22/2020,Z284,C07,6018.2184,3.6331,0.3533
3/22/2020,Z285,C04,3404.4768,3.1272,0.3532
3/22/2020,Z286,C02,5445.7349,3.2124,0.268
3/22/2020,Z287,C04,4499.1906,3.1791,0.3221
5/14/2020,Z284,C07,13314.9738,4.1338,0.9638
5/14/2020,Z285,C04,10020.1046,5.2566,1.1847
5/14/2020,Z286,C02,15454.8849,5.6116,0.8054
5/14/2020,Z287,C04,13504.8718,5.0451,1.0576
3/24/2020,Z284,C07,9231.6823,3.3528,0.5273
3/24/2020,Z285,C04,5606.3404,3.3113,0.4287
3/24/2020,Z286,C02,10397.7436,3.2891,0.341
3/24/2020,Z287,C04,8528.7478,3.44,0.3982
3/6/2020,Z284,C07,14988.6724,4.5914,0.7254
3/6/2020,Z285,C04,6697.4245,3.6094,0.9453
3/6/2020,Z286,C02,10046.1025,3.8498,0.5564
3/6/2020,Z287,C04,11211.758,4.5592,0.9172
5/29/2020,Z284,C07,22250.5832,6.679,1.2125
5/29/2020,Z285,C04,14760.2886,6.847,2.0245
5/29/2020,Z286,C02,16489.0312,6.5404,1.1945
5/29/2020,Z287,C04,15618.1973,6.2133,1.582
6/17/2020,Z284,C07,13530.4513,4.209,1.2262
6/17/2020,Z285,C04,14787.9783,6.8322,2.2958
6/17/2020,Z286,C02,17367.3144,6.2673,1.3994
6/17/2020,Z287,C04,18197.5572,6.7742,1.8324
5/11/2020,Z284,C07,16726.5173,5.8516,1.1311
5/11/2020,Z285,C04,13326.7069,6.393,1.5815
5/11/2020,Z286,C02,12848.5914,5.7861,0.9825
5/11/2020,Z287,C04,14200.5906,6.0244,1.2502
3/14/2020,Z284,C07,3256.9126,2.0817,0.2606
3/14/2020,Z285,C04,2296.0801,2.1949,0.078
3/14/2020,Z286,C02,3303.401,2.0613,0.1838
3/14/2020,Z287,C04,3148.3266,2.1326,0.1919
4/16/2020,Z284,C07,6893.2982,3.1427,0.1976
4/16/2020,Z285,C04,5336.567,3.0394,0.2045
4/16/2020,Z286,C02,7052.0029,3.3037,0.208
4/16/2020,Z287,C04,6136.7305,3.4141,0.2438
5/17/2020,Z284,C07,11235.1853,4.9754,0.7515
5/17/2020,Z285,C04,8464.5278,5.2164,1.3136
5/17/2020,Z286,C02,8293.9007,4.8363,0.6927
5/17/2020,Z287,C04,7312.1425,4.3374,0.9064
3/16/2020,Z284,C07,13559.9517,4.4312,0.6158
3/16/2020,Z285,C04,5998.7427,3.585,0.8632
3/16/2020,Z286,C02,9475.9349,3.4912,0.5195
3/16/2020,Z287,C04,10466.1125,4.1545,0.7609
4/9/2020,Z284,C07,6679.5025,3.6054,0.4157
4/9/2020,Z285,C04,3843.4575,3.509,0.3998
4/9/2020,Z286,C02,3864.8885,3.1833,0.291
4/9/2020,Z287,C04,5559.0135,3.6542,0.3043
3/10/2020,Z284,C07,15189.5271,4.5308,0.6352
3/10/2020,Z285,C04,6758.5925,3.5967,0.8459
3/10/2020,Z286,C02,11733.6656,3.9718,0.566
3/10/2020,Z287,C04,10828.4695,4.0165,0.8306
3/17/2020,Z284,C07,18685.9351,5.7309,0.9842
3/17/2020,Z285,C04,11751.2524,5.5255,1.5901
3/17/2020,Z286,C02,20244.0499,6.1222,1.1488
3/17/2020,Z287,C04,16517.1159,6.0045,1.3875
4/21/2020,Z284,C07,15936.2587,5.752,0.8772
4/21/2020,Z285,C04,10723.8178,6.15,1.2436
4/21/2020,Z286,C02,11648.8539,5.639,0.8324
4/21/2020,Z287,C04,11486.3648,6.1059,1.1323
6/3/2020,Z284,C07,28463.8717,8.0154,2.045
6/3/2020,Z285,C04,18450.6359,8.3853,2.9993
6/3/2020,Z286,C02,20810.7026,7.7824,1.8209
6/3/2020,Z287,C04,20322.7918,7.7593,2.2802
6/14/2020,Z284,C07,17029.8684,4.9862,1.3347
6/14/2020,Z285,C04,12581.719,5.8203,2.199
6/14/2020,Z286,C02,18744.7214,6.1826,1.3385
6/14/2020,Z287,C04,16575.7003,6.1903,1.7512
3/26/2020,Z284,C07,9063.4514,4.0243,0.4395
3/26/2020,Z285,C04,5967.2677,3.8214,0.4965
3/26/2020,Z286,C02,9036.8299,3.811,0.4252
3/26/2020,Z287,C04,7160.36,3.8942,0.4818
6/8/2020,Z284,C07,11202.8556,3.5514,0.7823
6/8/2020,Z285,C04,8624.8032,4.1131,0.9152
6/8/2020,Z286,C02,9642.6596,3.1504,0.5746
6/8/2020,Z287,C04,11934.5003,4.15,0.7728
5/8/2020,Z284,C07,19126.2838,5.8697,1.0999
5/8/2020,Z285,C04,9906.2748,5.2701,1.459
5/8/2020,Z286,C02,16036.3114,5.9219,1.1181
5/8/2020,Z287,C04,15271.5042,5.9809,1.4371
4/5/2020,Z284,C07,4707.9289,3.5231,0.309
4/5/2020,Z285,C04,3155.5212,3.1853,0.2621
4/5/2020,Z286,C02,4474.6424,3.5418,0.1549
4/5/2020,Z287,C04,3763.9844,3.3154,0.3007
3/2/2020,Z284,C07,11235.7572,3.7043,0.6063
3/2/2020,Z285,C04,6948.8948,3.5209,0.8225
3/2/2020,Z286,C02,9338.3343,3.7189,0.5461
3/2/2020,Z287,C04,10927.0674,4.0354,0.7885
5/24/2020,Z284,C07,16390.2642,5.6667,1.1373
5/24/2020,Z285,C04,9831.0145,5.8794,1.8285
5/24/2020,Z286,C02,13308.29,5.7806,0.9766
5/24/2020,Z287,C04,15069.2566,6.1158,1.3278
5/10/2020,Z284,C07,19677.6742,6.2482,0.8125
5/10/2020,Z285,C04,9050.2605,5.3004,1.1076
5/10/2020,Z286,C02,11465.8055,4.8218,0.7403
5/10/2020,Z287,C04,12128.9818,5.5301,0.9717
5/5/2020,Z284,C07,20088.7888,6.3569,1.2923
5/5/2020,Z285,C04,12084.1996,6.2151,1.7455
5/5/2020,Z286,C02,14241.5143,6.4091,1.1641
5/5/2020,Z287,C04,14696.9023,6.1297,1.3435
4/30/2020,Z284,C07,7926.8355,3.7944,0.3893
4/30/2020,Z285,C04,4103.4258,3.2793,0.4367
4/30/2020,Z286,C02,4775.1278,3.3286,0.2623
4/30/2020,Z287,C04,5984.4537,3.6351,0.4442
3/9/2020,Z284,C07,14142.4788,4.6291,0.649
3/9/2020,Z285,C04,7407.6034,3.7277,0.901
3/9/2020,Z286,C02,11812.8742,3.9992,0.6058
3/9/2020,Z287,C04,11571.9518,4.2738,0.9328
3/31/2020,Z284,C07,10492.8138,4.5678,0.5908
3/31/2020,Z285,C04,5986.9255,4.0999,0.5311
3/31/2020,Z286,C02,8119.1523,4.168,0.4943
3/31/2020,Z287,C04,7854.8322,4.4767,0.559
6/2/2020,Z284,C07,16744.7902,4.8152,0.6386
6/2/2020,Z285,C04,8308.4405,4.3718,0.8993
6/2/2020,Z286,C02,11595.0619,4.1795,0.5966
6/2/2020,Z287,C04,10800.9346,4.6165,0.7969
4/25/2020,Z284,C07,13272.2905,5.6514,0.9897
4/25/2020,Z285,C04,9364.2135,5.8565,1.1301
4/25/2020,Z286,C02,9998.4805,5.5707,0.888
4/25/2020,Z287,C04,10277.3706,6.2622,1.2696
3/20/2020,Z284,C07,12973.5715,4.3661,0.7067
3/20/2020,Z285,C04,6049.5017,3.7999,0.7075
3/20/2020,Z286,C02,10353.4245,3.7426,0.5678
3/20/2020,Z287,C04,9968.3982,3.9289,0.7314
4/22/2020,Z284,C07,18277.9742,6.5197,0.9916
4/22/2020,Z285,C04,10825.6069,5.8166,1.1924
4/22/2020,Z286,C02,11405.6303,5.8689,0.866
4/22/2020,Z287,C04,13076.2811,6.3857,1.1734
5/4/2020,Z284,C07,19588.6199,6.5505,1.3113
5/4/2020,Z285,C04,12892.177,6.6123,1.8386
5/4/2020,Z286,C02,17337.7045,7.2639,1.4042
5/4/2020,Z287,C04,15988.9516,6.6415,1.4988
5/13/2020,Z284,C07,10661.6599,3.3323,0.6296
5/13/2020,Z285,C04,5988.2337,3.0441,0.6702
5/13/2020,Z286,C02,13212.8828,3.4126,0.32
5/13/2020,Z287,C04,8486.5312,3.6617,0.5734
4/1/2020,Z284,C07,11286.9277,4.7074,0.745
4/1/2020,Z285,C04,8885.3085,4.9568,0.7382
4/1/2020,Z286,C02,10105.6522,4.8164,0.5647
4/1/2020,Z287,C04,9937.6481,5.3138,0.7897
4/6/2020,Z284,C07,10083.3042,4.5956,0.5481
4/6/2020,Z285,C04,6021.1776,4.267,0.4695
4/6/2020,Z286,C02,8400.2277,4.8706,0.3789
4/6/2020,Z287,C04,7124.4205,4.6303,0.5093
4/26/2020,Z284,C07,12324.712,5.7519,0.6971
4/26/2020,Z285,C04,7457.355,5.3978,0.8613
4/26/2020,Z286,C02,7136.4967,4.9132,0.6391
4/26/2020,Z287,C04,7117.1282,5.5067,0.9039
3/11/2020,Z284,C07,5077.0167,2.2774,0.247
3/11/2020,Z285,C04,3683.1485,2.2941,0.123
3/11/2020,Z286,C02,4764.6265,2.1785,0.2322
3/11/2020,Z287,C04,5120.5063,2.2439,0.2322
3/1/2020,Z284,C07,12484.1154,3.903,0.521
3/1/2020,Z285,C04,6819.2649,3.1655,0.6946
3/1/2020,Z286,C02,9216.4043,3.4621,0.4289
3/1/2020,Z287,C04,8147.4468,3.3453,0.6003
4/15/2020,Z284,C07,7536.7911,3.3128,0.2585
4/15/2020,Z285,C04,4345.6456,2.8164,0.3943
4/15/2020,Z286,C02,6480.6254,3.2276,0.2794
4/15/2020,Z287,C04,4663.648,3.3151,0.2678
4/17/2020,Z284,C07,5921.6692,3.4025,0.2907
4/17/2020,Z285,C04,5410.7005,3.436,0.2804
4/17/2020,Z286,C02,4350.0457,3.4376,0.2748
4/17/2020,Z287,C04,4843.5103,3.5417,0.3056
4/20/2020,Z284,C07,7836.518,3.7554,0.3284
4/20/2020,Z285,C04,4246.7771,3.373,0.3405
4/20/2020,Z286,C02,6045.1243,3.7969,0.2979
4/20/2020,Z287,C04,5158.5762,3.8454,0.3727
5/1/2020,Z284,C07,13435.9895,4.7502,0.6441
5/1/2020,Z285,C04,7039.5697,4.2488,0.7657
5/1/2020,Z286,C02,7310.0065,3.8025,0.3918
5/1/2020,Z287,C04,9513.3766,4.5127,0.6994
3/3/2020,Z284,C07,13979.2759,4.1409,0.6583
3/3/2020,Z285,C04,8573.5312,3.5851,0.8682
3/3/2020,Z286,C02,13689.9594,3.85,0.5984
3/3/2020,Z287,C04,12074.2816,3.9317,0.8321
6/10/2020,Z284,C07,12267.2359,4.2837,0.872
6/10/2020,Z285,C04,10466.9144,4.8229,1.1447
6/10/2020,Z286,C02,10401.2337,4.0588,0.6688
6/10/2020,Z287,C04,12730.7723,5.0135,1.004
4/3/2020,Z284,C07,9015.2218,3.8519,0.5544
4/3/2020,Z285,C04,5667.0984,3.7978,0.4978
4/3/2020,Z286,C02,8561.9928,4.0549,0.3647
4/3/2020,Z287,C04,7280.1288,4.0762,0.5136
4/10/2020,Z284,C07,7694.5988,3.4211,0.5147
4/10/2020,Z285,C04,5171.0914,3.6628,0.4779
4/10/2020,Z286,C02,6473.9183,3.4108,0.4115
4/10/2020,Z287,C04,6550.4048,3.7046,0.4746
5/31/2020,Z284,C07,6413.6749,3.4645,0.4704
5/31/2020,Z285,C04,3759.8458,3.459,0.5561
5/31/2020,Z286,C02,4503.348,3.0387,0.3713
5/31/2020,Z287,C04,5267.0105,3.4852,0.4926
4/27/2020,Z284,C07,18162.5965,6.7471,1.13
4/27/2020,Z285,C04,13222.5783,7.2427,1.7732
4/27/2020,Z286,C02,14999.6351,6.8528,1.2404
4/27/2020,Z287,C04,16032.895,7.1342,1.6028
5/28/2020,Z284,C07,19164.3658,5.7102,1.546
5/28/2020,Z285,C04,18694.1177,7.856,2.3946
5/28/2020,Z286,C02,26951.8486,7.6572,1.6779
5/28/2020,Z287,C04,22623.9046,7.1303,1.9136
3/21/2020,Z284,C07,8651.8731,4.0423,0.5048
3/21/2020,Z285,C04,5619.409,3.7813,0.5374
3/21/2020,Z286,C02,8091.1194,3.7844,0.3325
3/21/2020,Z287,C04,5949.3858,3.5393,0.5182
3/19/2020,Z284,C07,13050.7751,4.8923,0.6456
3/19/2020,Z285,C04,5444.2018,4.1929,0.8426
3/19/2020,Z286,C02,8994.9389,4.3568,0.4744
3/19/2020,Z287,C04,8931.7388,4.681,0.7402
5/12/2020,Z284,C07,11021.8559,4.4019,0.6615
5/12/2020,Z285,C04,6978.2986,4.3511,0.8628
5/12/2020,Z286,C02,5817.5684,3.3429,0.6211
5/12/2020,Z287,C04,10917.2782,4.9419,0.8123
6/15/2020,Z284,C07,19839.4676,5.4886,1.1869
6/15/2020,Z285,C04,14727.1321,6.2739,2.1442
6/15/2020,Z286,C02,17032.3743,5.7146,1.0206
6/15/2020,Z287,C04,17732.7196,6.0148,1.4892
5/9/2020,Z284,C07,23025.0991,7.0444,1.3892
5/9/2020,Z285,C04,13560.1606,6.8623,2.2535
5/9/2020,Z286,C02,16334.4258,6.1777,1.5115
5/9/2020,Z287,C04,14539.306,6.4092,1.6349
5/19/2020,Z284,C07,11959.5375,4.4463,1.0594
5/19/2020,Z285,C04,10022.3426,5.0867,1.4115
5/19/2020,Z286,C02,12553.0118,5.2129,0.9589
5/19/2020,Z287,C04,12288.8471,5.2354,1.3184
3/5/2020,Z284,C07,17025.3373,4.7754,0.7359
3/5/2020,Z285,C04,8686.2215,4.0415,1.1098
3/5/2020,Z286,C02,14643.3786,4.2547,0.7289
3/5/2020,Z287,C04,14168.7695,4.8096,1.0828
3/29/2020,Z284,C07,5882.8284,4.182,0.3296
3/29/2020,Z285,C04,3851.227,3.8293,0.331
3/29/2020,Z286,C02,5383.0446,4.0174,0.3295
3/29/2020,Z287,C04,4790.4104,4.2929,0.2944
4/24/2020,Z284,C07,13599.8344,5.35,1.0067
4/24/2020,Z285,C04,10779.0738,5.7432,1.2568
4/24/2020,Z286,C02,10083.3429,4.7931,0.8443
4/24/2020,Z287,C04,11833.8282,5.5633,1.143
6/16/2020,Z284,C07,16477.7392,5.3545,1.1373
6/16/2020,Z285,C04,12940.3483,6.3399,1.9844
6/16/2020,Z286,C02,14013.1223,5.6588,1.1695
6/16/2020,Z287,C04,16087.2117,6.1793,1.4672
5/18/2020,Z284,C07,11707.5648,4.3485,1.1172
5/18/2020,Z285,C04,9342.4029,5.0992,1.3934
5/18/2020,Z286,C02,10002.9427,4.4256,0.9343
5/18/2020,Z287,C04,11530.6197,4.997,1.2315
5/27/2020,Z284,C07,25762.4405,6.5731,1.455
5/27/2020,Z285,C04,17104.3367,7.1767,2.2318
5/27/2020,Z286,C02,25046.3809,7.0238,1.5179
5/27/2020,Z287,C04,20004.7278,6.7737,1.7351
3/12/2020,Z284,C07,4841.562,2.1738,0.2699
3/12/2020,Z285,C04,3326.3165,2.2811,0.0957
3/12/2020,Z286,C02,4408.6475,2.2042,0.1937
3/12/2020,Z287,C04,4376.4612,2.2579,0.2498
3/27/2020,Z284,C07,10632.3968,4.6547,0.562
3/27/2020,Z285,C04,5393.7779,4.0908,0.57
3/27/2020,Z286,C02,8337.8478,4.4637,0.5328
3/27/2020,Z287,C04,7940.8018,4.6226,0.6457
4/11/2020,Z284,C07,6267.924,3.9104,0.4858
4/11/2020,Z285,C04,3977.8091,3.9501,0.3891
4/11/2020,Z286,C02,4557.9283,3.8218,0.3294
4/11/2020,Z287,C04,4462.411,4.1192,0.3766
4/7/2020,Z284,C07,9160.2601,4.716,0.5073
4/7/2020,Z285,C04,6116.3583,4.559,0.5914
4/7/2020,Z286,C02,8311.3035,4.9873,0.3956
4/7/2020,Z287,C04,7038.3563,4.7551,0.5316
6/12/2020,Z284,C07,22695.5043,5.9659,1.7772
6/12/2020,Z285,C04,20668.5645,8.2008,3.2215
6/12/2020,Z286,C02,28321.8621,7.8708,2.1335
6/12/2020,Z287,C04,22064.4401,7.2097,2.196
4/13/2020,Z284,C07,7470.9571,4.1713,0.4836
4/13/2020,Z285,C04,5258.5266,4.1945,0.4639
4/13/2020,Z286,C02,4567.7778,3.944,0.3626
4/13/2020,Z287,C04,5696.8246,4.3432,0.4164
5/6/2020,Z284,C07,12767.5172,4.5223,0.562
5/6/2020,Z285,C04,5702.1061,3.629,0.8345
5/6/2020,Z286,C02,8874.4732,3.7863,0.479
5/6/2020,Z287,C04,9930.9346,4.2277,0.7455
3/8/2020,Z288,C03,12045.3382,3.9687,0.7301
3/8/2020,Z289,C08,14490.116,4.4385,0.3948
4/19/2020,Z288,C03,4213.2849,2.9284,0.2406
4/19/2020,Z289,C08,5104.7973,3.6455,0.1307
5/22/2020,Z288,C03,17008.93,6.0409,1.7313
5/22/2020,Z289,C08,21381.2038,7.709,1.2821
4/23/2020,Z288,C03,12966.1293,5.3993,1.2177
4/23/2020,Z289,C08,15978.8756,6.5398,0.8237
4/8/2020,Z288,C03,7049.1683,4.1243,0.4956
4/8/2020,Z289,C08,8034.6099,4.5124,0.3018
5/23/2020,Z288,C03,19357.1383,6.413,1.9645
5/23/2020,Z289,C08,25510.2736,7.299,1.2516
3/7/2020,Z288,C03,8076.0677,3.7046,0.7433
3/7/2020,Z289,C08,11565.2789,4.203,0.3577
5/15/2020,Z288,C03,15279.5339,5.922,1.2417
5/15/2020,Z289,C08,18391.1196,6.6808,0.9202
6/4/2020,Z288,C03,19768.0774,6.2365,1.6609
6/4/2020,Z289,C08,27268.4801,8.5898,1.283
6/1/2020,Z288,C03,8450.5262,4.3957,0.8018
6/1/2020,Z289,C08,11182.1448,5.4871,0.4688
4/29/2020,Z288,C03,7275.9657,3.8744,0.5653
4/29/2020,Z289,C08,7393.6437,3.9393,0.2738
5/3/2020,Z288,C03,4430.5508,3.0836,0.4839
5/3/2020,Z289,C08,6088.3069,3.9329,0.1883
3/18/2020,Z288,C03,22857.2759,7.7614,2.0517
3/18/2020,Z289,C08,26333.9625,7.9808,1.4026
3/30/2020,Z288,C03,8809.9188,3.8716,0.5025
3/30/2020,Z289,C08,10378.0659,4.2202,0.2248
4/14/2020,Z288,C03,4181.6979,2.6952,0.2742
4/14/2020,Z289,C08,5493.4357,2.9526,0.0652
6/11/2020,Z288,C03,19684.4629,6.3264,1.9474
6/11/2020,Z289,C08,29741.0575,8.6516,1.4992
4/2/2020,Z288,C03,8333.4411,4.2018,0.6024
4/2/2020,Z289,C08,10998.1443,4.9502,0.3826
5/20/2020,Z288,C03,13652.2309,5.2822,1.3541
5/20/2020,Z289,C08,19184.871,6.8145,0.9258
4/4/2020,Z288,C03,4475.1297,3.2013,0.3519
4/4/2020,Z289,C08,5325.5705,3.7174,0.1584
5/30/2020,Z288,C03,7843.6347,3.8021,0.6606
5/30/2020,Z289,C08,11367.9664,4.8507,0.371
5/21/2020,Z288,C03,20984.3982,6.7737,2.0633
5/21/2020,Z289,C08,30207.5205,8.6155,1.5488
3/13/2020,Z288,C03,3645.7383,2.1823,0.3197
3/13/2020,Z289,C08,4626.8569,2.3941,0.1048
4/18/2020,Z288,C03,3435.5435,2.6567,0.2634
4/18/2020,Z289,C08,4279.7367,3.1214,0.1248
3/28/2020,Z288,C03,5689.5432,3.5366,0.4013
3/28/2020,Z289,C08,8026.2517,4.2729,0.1861
6/5/2020,Z288,C03,19192.9333,6.1799,1.7652
6/5/2020,Z289,C08,27196.9847,8.3868,1.2905
3/23/2020,Z288,C03,7308.2062,3.991,0.4455
3/23/2020,Z289,C08,9280.3485,4.5647,0.2387
5/7/2020,Z288,C03,16761.1628,5.9808,1.6058
5/7/2020,Z289,C08,23350.4439,7.7386,1.1535
3/4/2020,Z288,C03,14062.9271,4.4206,0.9256
3/4/2020,Z289,C08,17820.9591,4.705,0.5556
3/15/2020,Z288,C03,8100.8072,3.703,0.5179
3/15/2020,Z289,C08,9043.274,3.7924,0.2427
5/16/2020,Z288,C03,7183.5023,3.6905,0.9745
5/16/2020,Z289,C08,10301.4064,5.1401,0.4847
6/6/2020,Z288,C03,13070.0454,5.0919,1.0661
6/6/2020,Z289,C08,18470.7396,6.6112,0.676
5/2/2020,Z288,C03,5914.7845,3.5834,0.7041
5/2/2020,Z289,C08,7647.661,4.3891,0.3496
5/25/2020,Z288,C03,9932.4213,4.8082,1.0082
5/25/2020,Z289,C08,12217.1641,5.6218,0.5598
5/26/2020,Z288,C03,9465.0154,4.1853,0.8402
5/26/2020,Z289,C08,15366.0143,5.4506,0.4679
6/7/2020,Z288,C03,5744.1972,3.3392,0.5125
6/7/2020,Z289,C08,8295.3432,4.2431,0.1842
3/25/2020,Z288,C03,5335.9765,3.4615,0.4155
3/25/2020,Z289,C08,8114.7351,4.0405,0.1926
4/12/2020,Z288,C03,4405.6965,3.5727,0.3186
4/12/2020,Z289,C08,4713.0386,4.3459,0.1609
4/28/2020,Z288,C03,15127.6745,5.9913,1.4319
4/28/2020,Z289,C08,18289.8007,6.9144,0.935
6/9/2020,Z288,C03,15492.3807,5.2428,1.3192
6/9/2020,Z289,C08,19674.3059,6.4427,0.7366
6/13/2020,Z288,C03,14273.0841,5.1872,1.5595
6/13/2020,Z289,C08,15537.858,5.1161,1.0276
3/22/2020,Z288,C03,5035.9341,3.446,0.2685
3/22/2020,Z289,C08,5701.7154,3.7575,0.1325
5/14/2020,Z288,C03,10144.3624,4.0412,1.0258
5/14/2020,Z289,C08,20601.7148,6.8974,0.879
3/24/2020,Z288,C03,8323.8592,3.5274,0.4372
3/24/2020,Z289,C08,11116.7037,4.1475,0.222
3/6/2020,Z288,C03,10752.1645,4.1648,0.8799
3/6/2020,Z289,C08,13793.4255,4.546,0.5647
5/29/2020,Z288,C03,15397.5616,5.8701,1.4674
5/29/2020,Z289,C08,19254.9014,7.2376,1.1227
6/17/2020,Z288,C03,14315.4889,5.3343,1.5573
6/17/2020,Z289,C08,20648.2485,6.678,1.0045
5/11/2020,Z288,C03,14535.5569,5.8343,1.3763
5/11/2020,Z289,C08,20224.1452,7.3263,1.0271
3/14/2020,Z288,C03,2481.5862,2.0976,0.1391
3/14/2020,Z289,C08,2670.242,2.2008,0.0398
4/16/2020,Z288,C03,5510.5246,2.7203,0.3184
4/16/2020,Z289,C08,7188.7071,3.4125,0.1418
5/17/2020,Z288,C03,8687.6561,4.5176,0.8725
5/17/2020,Z289,C08,11953.1051,5.7889,0.6143
3/16/2020,Z288,C03,11721.4691,4.4065,0.8171
3/16/2020,Z289,C08,14112.6686,4.4034,0.4474
4/9/2020,Z288,C03,5171.585,3.1808,0.404
4/9/2020,Z289,C08,6549.1248,4.0172,0.1661
3/10/2020,Z288,C03,11272.9954,4.2725,0.8069
3/10/2020,Z289,C08,16675.9076,4.8655,0.5158
3/17/2020,Z288,C03,17972.4933,6.1653,1.3891
3/17/2020,Z289,C08,22985.1356,6.784,0.9188
4/21/2020,Z288,C03,12731.3788,5.2743,1.1458
4/21/2020,Z289,C08,18880.8999,7.1424,0.8462
6/3/2020,Z288,C03,24413.6655,8.0207,2.5767
6/3/2020,Z289,C08,30703.08,9.7158,1.9632
6/14/2020,Z288,C03,17172.397,5.7755,1.6946
6/14/2020,Z289,C08,26829.5,7.3345,1.2416
3/26/2020,Z288,C03,7737.3803,3.6094,0.5117
3/26/2020,Z289,C08,9567.6877,4.3344,0.2887
6/8/2020,Z288,C03,11246.8749,3.8171,0.873
6/8/2020,Z289,C08,15119.3281,5.4473,0.4626
5/8/2020,Z288,C03,13277.2947,5.4899,1.3274
5/8/2020,Z289,C08,17682.8382,6.7766,0.9276
4/5/2020,Z288,C03,3425.587,3.0566,0.2632
4/5/2020,Z289,C08,3564.2955,3.5233,0.1134
3/2/2020,Z288,C03,9235.4539,3.7959,0.8039
3/2/2020,Z289,C08,14173.7382,4.6041,0.5007
5/24/2020,Z288,C03,12321.4207,5.3444,1.2922
5/24/2020,Z289,C08,16740.5488,7.2659,0.9482
5/10/2020,Z288,C03,10937.6612,4.9404,0.9988
5/10/2020,Z289,C08,17563.726,6.4641,0.6954
5/5/2020,Z288,C03,15423.2382,6.1427,1.526
5/5/2020,Z289,C08,16149.2371,6.9038,1.0198
4/30/2020,Z288,C03,4713.8573,3.0873,0.5028
4/30/2020,Z289,C08,7431.2013,3.8715,0.227
3/9/2020,Z288,C03,12019.4424,4.5246,0.9009
3/9/2020,Z289,C08,15466.2136,4.87,0.4586
3/31/2020,Z288,C03,7125.0696,4.2149,0.5637
3/31/2020,Z289,C08,10086.9167,4.5398,0.3113
6/2/2020,Z288,C03,10359.5619,4.2942,0.8055
6/2/2020,Z289,C08,17877.3905,5.7071,0.5554
4/25/2020,Z288,C03,11643.479,5.4887,1.2176
4/25/2020,Z289,C08,12826.5681,6.4246,0.8448
3/20/2020,Z288,C03,10125.5526,4.2198,0.676
3/20/2020,Z289,C08,13104.0227,4.7267,0.3993
4/22/2020,Z288,C03,12723.671,5.6418,1.1006
4/22/2020,Z289,C08,15923.7144,6.4435,0.8903
5/4/2020,Z288,C03,16632.2478,6.6237,1.6643
5/4/2020,Z289,C08,18793.5858,7.0284,1.1546
5/13/2020,Z288,C03,7305.0103,3.1635,0.6776
5/13/2020,Z289,C08,12257.3885,4.4539,0.335
4/1/2020,Z288,C03,10207.562,4.7124,0.7745
4/1/2020,Z289,C08,11344.4137,5.5478,0.4736
4/6/2020,Z288,C03,7306.7831,4.4079,0.5062
4/6/2020,Z289,C08,10006.5636,5.3302,0.3827
4/26/2020,Z288,C03,8049.8758,4.6633,0.8074
4/26/2020,Z289,C08,9975.1824,5.3986,0.5754
3/11/2020,Z288,C03,4517.7102,2.2331,0.2441
3/11/2020,Z289,C08,5884.1039,2.26,0.0918
3/1/2020,Z288,C03,8340.4208,3.4198,0.6667
3/1/2020,Z289,C08,11880.4153,4.0078,0.3731
4/15/2020,Z288,C03,4816.2931,2.6349,0.3565
4/15/2020,Z289,C08,8571.9062,3.4319,0.1451
4/17/2020,Z288,C03,4767.1571,2.8385,0.3766
4/17/2020,Z289,C08,5116.0684,3.1964,0.1488
4/20/2020,Z288,C03,5284.503,3.0029,0.4794
4/20/2020,Z289,C08,8765.4038,4.0394,0.225
5/1/2020,Z288,C03,8556.0146,4.0508,0.8363
5/1/2020,Z289,C08,9486.7063,4.6708,0.4306
3/3/2020,Z288,C03,10525.65,3.8073,0.9031
3/3/2020,Z289,C08,14867.7039,4.5601,0.5865
6/10/2020,Z288,C03,11703.4379,4.5095,1.0309
6/10/2020,Z289,C08,17745.3117,5.8687,0.6421
4/3/2020,Z288,C03,8245.2473,4.1009,0.5154
4/3/2020,Z289,C08,9934.5825,4.4224,0.2427
4/10/2020,Z288,C03,6241.8319,3.334,0.5369
4/10/2020,Z289,C08,9185.9827,4.0548,0.2488
5/31/2020,Z288,C03,5662.4324,3.3519,0.4987
5/31/2020,Z289,C08,7841.4269,4.3151,0.2333
4/27/2020,Z288,C03,15371.9764,6.5475,1.637
4/27/2020,Z289,C08,18022.7498,6.9705,0.9984
5/28/2020,Z288,C03,21925.1941,6.9315,1.9241
5/28/2020,Z289,C08,23477.7167,7.3238,1.2033
3/21/2020,Z288,C03,7147.4162,3.9181,0.51
